2024-03-20 19:37:18,142 DEBUG   HandlerThread:1772 [system_info.py:_probe_git():136] Probing git
2024-03-20 19:37:18,215 DEBUG   HandlerThread:1772 [system_info.py:_probe_git():144] Probing git done
2024-03-20 19:37:18,215 DEBUG   HandlerThread:1772 [system_info.py:probe():199] Probing system done
2024-03-20 19:37:18,215 DEBUG   HandlerThread:1772 [system_monitor.py:probe():223] {'os': 'Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2024-03-20T14:07:18.066173', 'startedAt': '2024-03-20T14:07:14.095626', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/souvikghosh2000/Flight-Fare-Prediction.git', 'commit': '38d17acd4cac750cbe17989cfa6302cc08ab90b8'}, 'email': '“ghsouvik2000@gmail.com”', 'root': '/mnt/d/WSL/Flight-Fare-Prediction', 'host': 'LAPTOP-UGUDUH62', 'username': 'souvik', 'executable': '/home/souvik/miniconda3/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3293.732, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}, {'current': 3293.732, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 16.05461883544922}}, 'gpu': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'memory_total': 4294967296}], 'memory': {'total': 3.5644454956054688}}
2024-03-20 19:37:18,215 INFO    HandlerThread:1772 [system_monitor.py:probe():224] Finished collecting system info
2024-03-20 19:37:18,216 INFO    HandlerThread:1772 [system_monitor.py:probe():227] Publishing system info
2024-03-20 19:37:18,216 DEBUG   HandlerThread:1772 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-03-20 19:37:18,887 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/conda-environment.yaml
2024-03-20 19:37:22,131 DEBUG   HandlerThread:1772 [system_info.py:_save_conda():220] Saving conda packages done
2024-03-20 19:37:22,134 INFO    HandlerThread:1772 [system_monitor.py:probe():229] Finished publishing system info
2024-03-20 19:37:22,137 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:37:22,138 DEBUG   SenderThread:1772 [sender.py:send():382] send: files
2024-03-20 19:37:22,138 INFO    SenderThread:1772 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-20 19:37:22,153 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: python_packages
2024-03-20 19:37:22,154 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: python_packages
2024-03-20 19:37:22,154 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:37:22,155 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:37:22,156 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:37:22,421 DEBUG   SenderThread:1772 [sender.py:send():382] send: telemetry
2024-03-20 19:37:22,897 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/conda-environment.yaml
2024-03-20 19:37:22,898 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/wandb-metadata.json
2024-03-20 19:37:22,899 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/requirements.txt
2024-03-20 19:37:24,313 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-20 19:37:24,314 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: log_artifact
2024-03-20 19:37:24,913 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/media/table/dataframe_0_c580d2c0acfb7b11080d.table.json
2024-03-20 19:37:24,919 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/media/table
2024-03-20 19:37:24,920 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/media
2024-03-20 19:37:25,071 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: partial_history
2024-03-20 19:37:25,079 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: pause
2024-03-20 19:37:25,079 INFO    HandlerThread:1772 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-03-20 19:37:25,080 INFO    HandlerThread:1772 [system_monitor.py:finish():203] Stopping system monitor
2024-03-20 19:37:25,080 DEBUG   SystemMonitor:1772 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-20 19:37:25,081 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined cpu monitor
2024-03-20 19:37:25,081 DEBUG   SystemMonitor:1772 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-20 19:37:25,082 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined disk monitor
2024-03-20 19:37:25,083 DEBUG   SystemMonitor:1772 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-20 19:37:25,090 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined gpu monitor
2024-03-20 19:37:25,090 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined memory monitor
2024-03-20 19:37:25,090 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined network monitor
2024-03-20 19:37:25,425 INFO    SenderThread:1772 [sender.py:send_request_log_artifact():1470] logged artifact run-dataset-dataframe - {'id': 'QXJ0aWZhY3Q6NzY0MTIxODcx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MDc2OTE4NQ==', 'latestArtifact': None}}
2024-03-20 19:37:25,426 DEBUG   SenderThread:1772 [sender.py:send():382] send: files
2024-03-20 19:37:25,426 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:37:25,426 INFO    SenderThread:1772 [sender.py:_save_file():1403] saving file media/table/dataframe_0_c580d2c0acfb7b11080d.table.json with policy now
2024-03-20 19:37:25,434 DEBUG   SenderThread:1772 [sender.py:send():382] send: history
2024-03-20 19:37:25,435 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: summary_record
2024-03-20 19:37:25,440 INFO    SenderThread:1772 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-20 19:37:25,440 DEBUG   SenderThread:1772 [sender.py:send():382] send: stats
2024-03-20 19:37:25,928 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/wandb-summary.json
2024-03-20 19:37:27,445 INFO    wandb-upload_1:1772 [upload_job.py:push():131] Uploaded file /tmp/tmpasrnjjqfwandb/pvkua5fu-media/table/dataframe_0_c580d2c0acfb7b11080d.table.json
2024-03-20 19:37:29,858 INFO    wandb-upload_1:1772 [upload_job.py:push():131] Uploaded file /tmp/tmpasrnjjqfwandb/j4ywx821-media/table/dataframe_0_c580d2c0acfb7b11080d.table.json
2024-03-20 19:37:30,442 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:37:35,443 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:37:37,154 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:37:37,155 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:37:37,155 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:37:41,152 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:37:46,156 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:37:47,240 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/config.yaml
2024-03-20 19:37:51,436 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:37:52,154 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:37:52,155 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:37:52,199 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:37:56,522 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:01,523 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:06,525 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:07,155 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:38:07,155 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:38:07,199 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:38:12,450 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:17,451 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:22,155 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:38:22,156 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:38:22,199 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:38:22,536 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:27,537 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:32,537 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:37,155 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:38:37,156 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:38:37,199 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:38:38,503 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:43,505 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:48,507 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:52,155 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:38:52,155 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:38:52,200 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:38:54,443 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:38:59,444 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:04,446 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:07,155 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:39:07,156 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:39:07,199 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:39:09,488 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:14,489 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:19,490 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:22,155 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:39:22,156 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:39:22,210 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:39:24,567 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:29,568 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:34,570 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:37,156 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: stop_status
2024-03-20 19:39:37,158 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: stop_status
2024-03-20 19:39:37,199 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-20 19:39:40,523 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:45,524 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:49,079 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: resume
2024-03-20 19:39:49,080 INFO    HandlerThread:1772 [handler.py:handle_request_resume():699] starting system metrics thread
2024-03-20 19:39:49,080 INFO    HandlerThread:1772 [system_monitor.py:start():194] Starting system monitor
2024-03-20 19:39:49,080 INFO    SystemMonitor:1772 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-20 19:39:49,081 INFO    SystemMonitor:1772 [interfaces.py:start():190] Started cpu monitoring
2024-03-20 19:39:49,082 INFO    SystemMonitor:1772 [interfaces.py:start():190] Started disk monitoring
2024-03-20 19:39:49,083 INFO    SystemMonitor:1772 [interfaces.py:start():190] Started gpu monitoring
2024-03-20 19:39:49,084 INFO    SystemMonitor:1772 [interfaces.py:start():190] Started memory monitoring
2024-03-20 19:39:49,084 INFO    SystemMonitor:1772 [interfaces.py:start():190] Started network monitoring
2024-03-20 19:39:49,130 DEBUG   SenderThread:1772 [sender.py:send():382] send: telemetry
2024-03-20 19:39:49,130 DEBUG   SenderThread:1772 [sender.py:send():382] send: exit
2024-03-20 19:39:49,131 INFO    SenderThread:1772 [sender.py:send_exit():589] handling exit code: 0
2024-03-20 19:39:49,131 INFO    SenderThread:1772 [sender.py:send_exit():591] handling runtime: 7
2024-03-20 19:39:49,134 INFO    SenderThread:1772 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-20 19:39:49,135 INFO    SenderThread:1772 [sender.py:send_exit():597] send defer
2024-03-20 19:39:49,136 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:49,136 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-20 19:39:49,136 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:49,137 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-20 19:39:49,137 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 1
2024-03-20 19:39:49,137 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:49,138 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-20 19:39:49,138 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:49,138 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-20 19:39:49,139 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 2
2024-03-20 19:39:49,139 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:49,139 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-20 19:39:49,139 INFO    HandlerThread:1772 [system_monitor.py:finish():203] Stopping system monitor
2024-03-20 19:39:49,140 DEBUG   SystemMonitor:1772 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-20 19:39:49,140 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined cpu monitor
2024-03-20 19:39:49,141 DEBUG   SystemMonitor:1772 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-20 19:39:49,141 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined disk monitor
2024-03-20 19:39:49,141 DEBUG   SystemMonitor:1772 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-20 19:39:49,155 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined gpu monitor
2024-03-20 19:39:49,155 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined memory monitor
2024-03-20 19:39:49,155 INFO    HandlerThread:1772 [interfaces.py:finish():202] Joined network monitor
2024-03-20 19:39:49,156 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:49,156 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-20 19:39:49,157 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 3
2024-03-20 19:39:49,157 DEBUG   SenderThread:1772 [sender.py:send():382] send: stats
2024-03-20 19:39:49,157 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:49,157 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-20 19:39:49,158 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:49,158 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-20 19:39:49,158 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 4
2024-03-20 19:39:49,158 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:49,159 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-20 19:39:49,159 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:49,159 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-20 19:39:49,159 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 5
2024-03-20 19:39:49,159 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:49,160 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-20 19:39:49,160 DEBUG   SenderThread:1772 [sender.py:send():382] send: summary
2024-03-20 19:39:49,162 INFO    SenderThread:1772 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-20 19:39:49,163 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:49,164 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-20 19:39:49,164 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 6
2024-03-20 19:39:49,164 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:49,164 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-20 19:39:49,164 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:49,165 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-20 19:39:49,167 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: status_report
2024-03-20 19:39:50,021 INFO    Thread-12 :1772 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/wandb-summary.json
2024-03-20 19:39:50,116 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-20 19:39:52,308 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 7
2024-03-20 19:39:52,308 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: poll_exit
2024-03-20 19:39:52,308 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:52,309 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-20 19:39:52,310 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:52,310 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-20 19:39:52,310 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 8
2024-03-20 19:39:52,311 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:52,311 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-20 19:39:52,311 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:52,312 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-20 19:39:52,312 INFO    SenderThread:1772 [job_builder.py:build():296] Attempting to build job artifact
2024-03-20 19:39:52,318 INFO    SenderThread:1772 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-20 19:39:52,318 INFO    SenderThread:1772 [job_builder.py:_get_program_relpath():444] run is notebook based run
2024-03-20 19:39:52,319 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 9
2024-03-20 19:39:52,320 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:52,320 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-20 19:39:52,320 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:52,320 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-20 19:39:52,320 INFO    SenderThread:1772 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-20 19:39:53,034 INFO    SenderThread:1772 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/config.yaml
2024-03-20 19:39:53,035 INFO    SenderThread:1772 [dir_watcher.py:finish():388] scan: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files
2024-03-20 19:39:53,036 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/conda-environment.yaml conda-environment.yaml
2024-03-20 19:39:53,040 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/config.yaml config.yaml
2024-03-20 19:39:53,045 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/requirements.txt requirements.txt
2024-03-20 19:39:53,050 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/wandb-metadata.json wandb-metadata.json
2024-03-20 19:39:53,050 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/wandb-summary.json wandb-summary.json
2024-03-20 19:39:53,063 INFO    SenderThread:1772 [dir_watcher.py:finish():402] scan save: /mnt/d/WSL/Flight-Fare-Prediction/wandb/run-20240320_193714-dataset/files/media/table/dataframe_0_c580d2c0acfb7b11080d.table.json media/table/dataframe_0_c580d2c0acfb7b11080d.table.json
2024-03-20 19:39:53,063 INFO    SenderThread:1772 [sender.py:transition_state():617] send defer: 10
2024-03-20 19:39:53,063 DEBUG   HandlerThread:1772 [handler.py:handle_request():146] handle_request: defer
2024-03-20 19:39:53,063 INFO    HandlerThread:1772 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-20 19:39:53,064 DEBUG   SenderThread:1772 [sender.py:send_request():409] send_request: defer
2024-03-20 19:39:53,064 INFO    SenderThread:1772 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-20 19:39:53,064 INFO    SenderThread:1772 [file_pusher.py:finish():172] shutting down file pusher
